title,url,img,ingredients
Garlic Toast with Balsamic Tomatoes and White Beans,https://www.budgetbytes.com/garlic-toast-balsamic-tomatoes-white-beans/,https://www.budgetbytes.com/wp-content/uploads/2017/10/Garlic-Toast-with-Balsamic-Tomatoes-and-White-Beans-H-268x200.jpg,"['hearty bread', 'garlic', 'olive oil', 'grape tomatoes', 'balsamic vinegar', 'dried rosemary', 'butter', 'salt', 'Cannellini beans', 'Parmesan']"
Ham and Cheese Biscuits,https://www.budgetbytes.com/ham-cheese-biscuits/,https://www.budgetbytes.com/wp-content/uploads/2017/10/Ham-and-Cheese-Biscuits-hand-268x200.jpg,"['all-purpose flour (plus a little for dusting)', 'salt', 'sugar', 'baking powder', 'heavy cream*', 'cheese', 'deli ham ']"
Southwest Chicken Skillet,https://www.budgetbytes.com/southwest-chicken-skillet/,https://www.budgetbytes.com/wp-content/uploads/2014/05/Southwest-Chicken-Skillet-half-268x200.jpg,"['uncooked long grain white rice* ', 'salsa ', 'precooked shredded chicken** ', 'black beans ', 'chili powder*** ', 'chicken broth**** ', 'shredded cheese ', 'green onions, sliced']"
Maple Dijon Chicken Thighs,https://www.budgetbytes.com/maple-dijon-chicken/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['Dijon mustard', 'real maple syrup', 'olive oil', 'soy sauce', 'garlic', 'dried rosemary or fresh', 'boneless skinless chicken thighs (about 2.3 lbs.)']"
Roasted Bratwurst with Peppers and Onions,https://www.budgetbytes.com/roasted-bratwurst-peppers-onions/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'red wine vinegar', 'stone ground or whole grain mustard*', 'garlic powder', 'salt', 'Freshly cracked pepper', 'bell peppers (any color)', 'onion', 'bratwurst links', 'buns', 'cheddar (optional topping)', 'mustard (optional topping)']"
Streuseled Sweet Potatoes,https://www.budgetbytes.com/streuseled-sweet-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2017/10/Streuseled-Sweet-Potatoes-H2-268x200.jpg,"['sweet Potatoes (about 3/4 lb. each)', 'olive oil ', 'maple syrup']"
Sausage and Tortellini Soup,https://www.budgetbytes.com/sausage-tortellini-soup/,https://www.budgetbytes.com/wp-content/uploads/2017/10/Sausage-and-Tortelloni-Soup-finished-268x200.jpg,"['olive oil ', 'Italian sausage', 'yellow onion', 'garlic', 'carrots (about 3-4)', 'stewed tomatoes*', 'dried basil', 'dried oregano', 'Freshly cracked black pepper', 'vegetable broth', 'water', 'cheese tortellini', 'fresh spinach']"
Sweet Molasses Dinner Rolls,https://www.budgetbytes.com/sweet-molasses-dinner-rolls/,https://www.budgetbytes.com/wp-content/uploads/2017/10/Buttered-Sweet-Molasses-Dinner-Rolls-1-268x200.jpg,"['Instant or rapid rise yeast', 'brown sugar', 'warm water', 'whole wheat flour', 'salt', 'butter, melted', 'unsweetened cocoa powder', 'molasses', 'all-purpose flour', 'egg (optional)']"
Skillet Pineapple BBQ Chicken,https://www.budgetbytes.com/skillet-pineapple-bbq-chicken/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Skillet-Pineapple-BBQ-Chicken-close-268x200.jpg,"['cooking oil ', 'boneless skinless chicken thighs* (about 2.3 lbs.)', 'Salt and pepper', 'Pineapple slices in juice', 'BBQ sauce', 'jalapeño (optional), sliced thinly', 'green onions, sliced']"
Green Chile Migas,https://www.budgetbytes.com/green-chile-migas/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Green-Chile-Migas-above-268x200.jpg,"['corn tortillas', 'cooking oil ', 'butter', 'eggs', 'diced green chiles', 'sour cream', 'queso fresco or Monterey jack', 'green onions', 'salt & pepper']"
Cinnamon Pita Crisps,https://www.budgetbytes.com/cinnamon-pita-crisps/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Cinnamon-Pita-Crisps-H1-268x200.jpg,"['whole wheat pita breads', 'butter', 'vanilla extract', 'sugar', 'cinnamon']"
Pumpkin Cheesecake Dip,https://www.budgetbytes.com/pumpkin-cheesecake-mousse/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Pumpkin-Cheesecake-Mousse-Cinnamon-Pita-Crisp-268x200.jpg,"['heavy whipping cream', 'vanilla extract', 'sugar, divided', 'cream cheese, room temperature', 'pumpkin purée (solid pack pumpkin)', 'cinnamon', 'ground cloves', 'ground nutmeg']"
Pesto Stuffed Shells,https://www.budgetbytes.com/pesto-stuffed-shells/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen spinach, thawed', 'ricotta ', 'shredded mozzarella ', 'basil pesto ', 'large egg ', 'jumbo pasta shells (about 22-25 shells)', 'pasta sauce ']"
Peanut Butter Brownie Baked Oatmeal,https://www.budgetbytes.com/peanut-butter-brownie-baked-oatmeal/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['mashed ripe bananas (about 3 medium bananas)', 'egg', 'natural peanut butter', 'brown sugar', 'vanilla extract', 'salt', 'baking powder', 'cinnamon', 'unsweetened cocoa powder', 'whole milk', 'old-fashioned rolled oats*', 'natural peanut butter (for topping)']"
Asparagus Pasta with Lemon and Garlic,https://www.budgetbytes.com/lemon-garlic-asparagus-pasta/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Lemon-Garlic-Asparagus-Pasta-close-268x200.jpg,"['pasta', 'asparagus (about 1 lb.)', 'butter', 'garlic, minced', 'lemon', 'Salt and Pepper to taste']"
Curry Chicken Salad,https://www.budgetbytes.com/curry-chicken-salad/,https://www.budgetbytes.com/wp-content/uploads/2012/07/Curry-Chicken-Salad-H-268x200.jpg,"['mayonnaise ', 'plain yogurt ', 'lemon juice', 'honey', 'curry powder ', 'salt ', 'freshly cracked pepper ']"
Pesto Pizza Rolls,https://www.budgetbytes.com/pesto-pizza-rolls/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Pesto-Pizza-Rolls-baked-268x200.jpg,"['warm water', 'active dry or instant yeast', 'sugar', 'olive oil', 'flour (plus some for dusting)', 'salt']"
Easy Cheesy Broccoli Rice,https://www.budgetbytes.com/easy-cheesy-broccoli-rice/,https://www.budgetbytes.com/wp-content/uploads/2017/09/Easy-Cheesy-Broccoli-Rice-close-268x200.jpg,"['long grain rice', 'water', 'frozen broccoli florets, thawed', 'butter', 'salt', 'garlic powder', 'cayenne pepper (optional)', 'Freshly cracked pepper', 'grated Parmesan', 'shredded sharp cheddar']"
Kielbasa and Cabbage Skillet,https://www.budgetbytes.com/kielbasa-cabbage-skillet/,https://www.budgetbytes.com/wp-content/uploads/2017/08/Kielbasa-Cabbage-Skillet-H-268x200.jpg,"['olive oil', 'red wine vinegar', 'stone ground or whole grain mustard', 'garlic powder', 'salt', 'Freshly Cracked Pepper']"
Golden Chai,https://www.budgetbytes.com/golden-chai/,https://www.budgetbytes.com/wp-content/uploads/2017/08/Golden-Chai-hand-268x200.jpg,"['cinnamon sticks', 'fresh ginger, peeled and sliced', 'whole cloves', 'Freshly cracked pepper', 'water', 'black tea', 'vanilla extract', 'ground turmeric*', 'honey', 'milk']"
Italian Sausage and White Bean Skillet,https://www.budgetbytes.com/italian-sausage-white-bean-skillet/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['Italian sausage (hot, mild, or sweet)', 'olive oil', 'cannellini beans*', 'spinach', 'Freshly cracked black pepper']"
Curry Roasted Cauliflower,https://www.budgetbytes.com/curry-roasted-cauliflower/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['head cauliflower', 'large red onion', 'olive oil', 'curry powder', 'crushed red pepper (optional)', 'salt and pepper to taste', 'frozen peas']"
Smoky Quinoa and Black Bean Salad,https://www.budgetbytes.com/smoky-quinoa-black-bean-salad/,https://www.budgetbytes.com/wp-content/uploads/2017/08/Smoky-Quinoa-and-Black-Bean-Salad-H-268x200.jpg,"['uncooked quinoa', 'olive oil', 'apple cider vinegar', 'smoked paprika', 'ground cumin', 'garlic powder', 'salt', 'Freshly cracked black pepper', 'black beans', 'bell peppers (preferable red, yellow, or orange)', 'green onions']"
Spinach Alfredo Pasta,https://www.budgetbytes.com/lighter-spinach-alfredo-pasta/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Lighter-Spinach-Alfredo-Pasta-finished-268x200.jpg,"['penne pasta', 'butter', 'garlic, minced', 'whole milk', 'cream cheese', 'grated Parmesan', 'salt', 'Freshly cracked black pepper', 'baby spinach']"
Easy Taco Rice,https://www.budgetbytes.com/easy-taco-rice/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Taco-Rice-pot-268x200.jpg,"['cooking oil', 'onion', 'garlic', 'long grain white rice*', 'chili powder**', 'cumin', 'oregano', 'water', 'salt', 'green onions, sliced']"
Slow Cooker Sesame Beef,https://www.budgetbytes.com/slow-cooker-sesame-beef/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Slow-Cooker-Sesame-Beef-eat-268x200.jpg,"['soy sauce', 'brown sugar', 'garlic', 'grated fresh ginger', 'toasted sesame oil', 'beef roast', 'green onions, divided', 'cornstarch', 'sesame seeds']"
Easy Homemade Falafel,https://www.budgetbytes.com/falafel/,https://www.budgetbytes.com/wp-content/uploads/2010/12/Falafel-H-268x200.jpg,"['chickpeas ', 'red onion ', 'fresh parsley (about 1/4 bunch) ', 'fresh cilantro (about 1/4 bunch)', 'garlic ', 'salt ', 'cayenne pepper', 'ground cumin ', 'baking powder ', 'flour*', 'neutral cooking oil for frying']"
No Sugar Added Blueberry Almond Overnight Oats,https://www.budgetbytes.com/no-sugar-added-blueberry-almond-overnight-oats/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['old-fashioned rolled oats', 'chia seeds, optional*', 'sliced almonds', 'nutmeg', 'unsweetened applesauce', 'blueberries, frozen or fresh', 'milk', 'almond extract']"
Homemade Chicken Piccata,https://www.budgetbytes.com/chicken-piccata/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['fresh lemon ', 'bunch Italian parsley ', 'garlic ', 'boneless, skinless chicken breasts (about 2 lbs)', 'salt and pepper ', 'flour ', 'olive oil ', 'butter ', 'chicken broth*', 'capers ']"
White Pizza with Parsley Pesto Drizzle,https://www.budgetbytes.com/white-pizza-with-parsley-pesto-drizzle/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'garlic powder']"
Kale Pesto Pasta,https://www.budgetbytes.com/kale-pesto-pasta/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Kale-Pesto-Pasta-above-268x200.jpg,"['pasta', 'kale, chopped, loosely packed', 'olive oil, or as needed', 'lemon (1/4 c juice, 1 Tbsp zest)', 'garlic', 'chopped walnuts', 'Parmesan, grated', 'salt, or as needed', 'Freshly cracked pepper to taste', 'mozzarella (optional)']"
Lemon Blueberry Cream Cheese Galette,https://www.budgetbytes.com/blueberry-lemon-cream-cheese-galette/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Lemon-Bllueberry-Cream-Cheese-Galette-slice-268x200.jpg,"['flour (plus some for dusting)', 'sugar ', 'salt', 'cold butter', 'ice water']"
Enfrijoladas – Tortillas in Black Bean Sauce,https://www.budgetbytes.com/enfrijoladas-tortillas-in-black-bean-sauce/,https://www.budgetbytes.com/wp-content/uploads/2017/07/Enfrijoladas-close-268x200.jpg,"['black beans, drained', 'chipotle peppers in adobo sauce (1 Tbsp sauce)', 'sweet onion, divided', 'ground cumin', 'garlic powder', 'cups chicken or vegetable broth*', 'corn tortillas', 'cilantro', 'cheese**']"
Grilled Vegetable Pasta Salad,https://www.budgetbytes.com/grilled-vegetable-pasta-salad-2/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Grilled-Vegetable-Pasta-Salad-H-268x200.jpg,"['zucchini', 'yellow squash', 'red bell pepper', 'red onion', 'grape tomatoes', 'olive oil', 'Salt and Pepper']"
Greek Turkey and Rice Skillet,https://www.budgetbytes.com/greek-turkey-rice-skillet/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Greek-Turkey-and-Rice-Skillet-front-268x200.jpg,"['olive oil', 'garlic, minced', 'Ground turkey, 97% lean', 'dried oregano', 'salt', 'Freshly cracked pepper ', 'long grain white rice, uncooked', 'frozen cut leaf spinach', 'sun dried tomato halves (about 7 pcs), sliced', 'kalamata olives, sliced', 'chicken broth*', 'fresh parsley ', 'fresh lemon', 'feta']"
Homemade Cheesy Garlic Bread,https://www.budgetbytes.com/homemade-cheesy-garlic-bread/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Cheesy-Garli-Bread-Dip-2-268x200.jpg,"['warm water', 'sugar ', 'Active Dry or instant yeast', 'olive oil', 'all-purpose flour (plus some for dusting)', 'salt ', 'cornmeal']"
Homemade Pizza Sauce Recipe,https://www.budgetbytes.com/thick-rich-pizza-sauce/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Thick-Rich-Pizza-Sauce-finished-1200-268x200.jpg,"['olive oil ', 'garlic, minced', 'crushed tomatoes ', 'tomato paste', 'sugar ', 'salt ', 'dried basil ', 'dried oregano ', 'Freshly cracked black pepper ', 'crushed red pepper (optional)']"
Roasted Potato Wedges with Shawarma Sauce,https://www.budgetbytes.com/roasted-potato-wedges-shawarma-sauce/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Roasted-Potato-Wedges-with-Shawarma-Sauce-close-268x200.jpg,"['plain yogurt*', 'garlic, minced', 'lemon juice', 'dried oregano', 'salt', 'cinnamon ', 'ground nutmeg', 'ground cloves']"
Roasted Corn Quesadillas,https://www.budgetbytes.com/roasted-corn-quesadillas/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['chopped cooked chicken*', 'frozen roasted corn kernels', 'green onions, sliced', 'diced green chiles, drained', 'shredded cheese*', 'cumin', 'salt', '8-inch tortillas']"
Cheeseburger Salad,https://www.budgetbytes.com/cheeseburger-salad-animal-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['mayonnaise', 'ketchup', 'olive oil', 'Relish (sweet or dill)', 'apple cider vinegar', 'sugar', 'salt', 'Freshly Cracked Pepper']"
Homemade Salted Caramel Iced Coffee,https://www.budgetbytes.com/homemade-salted-caramel-iced-coffee/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['granulated sugar', 'water', 'heavy cream', 'butter*', 'fine sea salt', 'vanilla extract', 'strong coffee']"
Chimichurri Chicken and Rice,https://www.budgetbytes.com/chimichurri-chicken-rice/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Chimichurri-Chicken-and-Rice-front-268x200.jpg,"['extra virgin olive oil', 'red wine vinegar', 'dried oregano', 'cumin ', 'red pepper flakes', 'salt', 'garlic', 'fresh parsley, chopped', 'fresh cilantro, chopped']"
Coconut Jerk Peas with Pineapple Salsa,https://www.budgetbytes.com/coconut-jerk-peas-pineapple-salsa/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Coconut-Jerk-Peas-close-268x200.jpg,"['olive oil', 'yellow onion', 'garlic', 'frozen black eyed peas or purple hull peas', 'water', 'jerk seasoning*', 'coconut milk', 'salt, or to taste', 'cooked rice']"
Easy Pineapple Salsa,https://www.budgetbytes.com/easy-pineapple-salsa/,https://www.budgetbytes.com/wp-content/uploads/2012/03/Easy-Pineapple-Salsa-1-268x200.jpg,"['chopped pineapple*', 'red onion', 'jalapeño (optional)', ' lime', 'cilantro', 'salt']"
Coconut Crusted Tofu with Sweet Chili Dipping Sauce,https://www.budgetbytes.com/coconut-crusted-tofu/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Coconut-Crusted-Tofu-close-268x200.jpg,"['extra firm tofu', 'egg', 'cornstarch', 'water', 'Salt and pepper', 'unsweetened coconut flakes', 'virgin coconut oil*', 'sweet chili sauce, for dipping']"
Blackened Shrimp Tacos,https://www.budgetbytes.com/blackened-shrimp-tacos/,https://www.budgetbytes.com/wp-content/uploads/2017/06/Blackened-Shrimp-Tacos-H-268x200.jpg,"['mayonnaise', 'honey', 'Dijon mustard', 'red wine vinegar', 'salt', 'Freshly cracked pepper', 'coleslaw mix (shredded cabbage and carrots)', 'green onions, sliced']"
35+ Delicious Spinach Recipes,https://www.budgetbytes.com/34-ways-use-leftover-spinach/,https://www.budgetbytes.com/wp-content/uploads/2017/05/Spinach-Recipes-H-268x200.jpg,"['linguine', 'mushrooms', 'grape tomatoes', 'cooking oil', 'fresh spinach', 'butter*', 'garlic powder', 'nutritional yeast', 'salt', 'freshly cracked black pepper']"
Spinach and Orzo Salad with Balsamic Vinaigrette,https://www.budgetbytes.com/spinach-orzo-salad-balsamic-vinaigrette/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'balsamic vinegar', 'garlic, minced', 'Dijon mustard', 'Salt and pepper to taste']"
Mango Coconut Chia Pudding,https://www.budgetbytes.com/mango-coconut-chia-pudding/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen mango chunks*', 'lite coconut milk*', 'sugar', 'chia seeds']"
Sweet Potato Grain Bowls with Green Tahini Sauce,https://www.budgetbytes.com/sweet-potato-grain-bowls-green-tahini-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['uncooked bulgur*', 'sweet potatoes', 'olive oil', 'salt and pepper', 'black beans', 'avocado', 'jalapeño', 'pepitas']"
5 Minute Savory Microwave Breakfast Mug,https://www.budgetbytes.com/5-minute-savory-microwave-breakfast-mug/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['stale bread pieces*', 'pre-cooked chopped sausage', 'finely chopped vegetables', 'shredded cheese', 'butter', 'milk', 'egg', 'Pinch of salt and pepper']"
Chicken and Mandarin Salad with Simple Sesame Dressing,https://www.budgetbytes.com/chicken-mandarin-salad-simple-sesame-dressing/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['light or neutral oil*', 'rice vinegar', 'soy sauce', 'toasted sesame oil', 'brown sugar', 'grated fresh ginger', 'sesame seeds']"
One Pot Bacon Broccoli Mac and Cheese,https://www.budgetbytes.com/one-pot-bacon-broccoli-mac-cheese/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen broccoli florets', 'bacon', 'medium cheddar', 'pasta', 'evaporated milk', 'smoked paprika', 'hot sauce', 'Dijon mustard', 'salt']"
Roasted Broccoli Salad with Almonds,https://www.budgetbytes.com/roasted-broccoli-salad-almonds-simple-sesame-dressing/,https://www.budgetbytes.com/wp-content/uploads/2017/05/Roasted-Broccoli-Salad-with-Almonds-bowls-268x200.jpg,"['neutral oil*', 'rice vinegar', 'soy sauce', 'toasted sesame oil', 'brown sugar', 'grated fresh ginger', 'sesame seeds']"
Skillet Pasta with Sun Dried Tomatoes Walnuts and Feta,https://www.budgetbytes.com/skillet-pasta-sun-dried-tomatoes-walnuts-feta/,https://www.budgetbytes.com/wp-content/uploads/2017/05/Skillet-Pasta-with-Sun-Dried-Tomatoes-Walnuts-and-Feta-bowl-268x200.jpg,"['chopped walnuts', 'olive oil', 'garlic, minced', 'frozen broccoli florets', 'vegetable broth', 'sun dried tomatoes', 'bowtie pasta', 'fresh lemon', 'red pepper flakes', 'feta']"
5-Minute Microwave French Toast Mug,https://www.budgetbytes.com/5-minute-microwave-french-toast-mug/,https://www.budgetbytes.com/wp-content/uploads/2017/04/Microwave-French-Toast-Mug-syrup-268x200.jpg,"['butter', 'whole milk', 'maple syrup', 'cinnamon', 'vanilla extract', 'Pinch ground nutmeg', 'large egg', 'bread pieces*']"
